Wall time,Step,Value
1709859755.6245048,44350,1113.199951171875
1709859761.1559987,44385,1117.5999755859375
1709859769.5466259,44440,1114.5999755859375
1709859774.2463415,44470,1112.5999755859375
1709859779.8528636,44505,1117.800048828125
1709859792.1949656,44585,1119.5999755859375
1709859795.437467,44605,1117.4000244140625
1709859809.7192845,44700,1116.5999755859375
1709859829.5727909,44830,1117.4000244140625
1709859832.669333,44850,1118.0
1709859839.1862745,44895,1122.0
1709859843.956706,44925,1115.5999755859375
1709859844.697677,44930,1114.800048828125
1709859847.7710757,44950,1114.0
1709859859.3571048,45030,1114.800048828125
1709859879.611697,45165,1115.199951171875
1709859891.8255482,45245,1115.4000244140625
1709859899.0011587,45290,1112.199951171875
1709859904.6289659,45325,1115.199951171875
1709859908.6985774,45350,1110.0
1709859943.9416883,45585,1118.800048828125
1709859946.9853342,45605,1115.199951171875
1709859970.9083126,45760,1122.4000244140625
1709859977.3083503,45800,1118.800048828125
1709859978.0838594,45805,1119.5999755859375
1709859979.674467,45815,1114.800048828125
1709859980.4231486,45820,1120.0
1709860000.4914014,45950,1110.199951171875
1709860002.7830486,45965,1118.0
1709860008.4538178,46000,1115.800048828125
1709860010.8963742,46015,1121.199951171875
1709860014.7585642,46040,1114.0
1709860017.740535,46060,1115.5999755859375
1709860024.7632678,46105,1112.0
1709860025.498403,46110,1117.199951171875
1709860028.5643983,46130,1118.0
1709860034.755004,46170,1118.800048828125
1709860048.5671515,46260,1118.0
1709860049.3414896,46265,1122.0
1709860078.411059,46455,1115.5999755859375
1709860086.601599,46515,1113.4000244140625
1709860087.9219863,46525,884.5999755859375
1709860092.8017845,46560,1114.800048828125
1709860100.1837878,46610,1119.199951171875
1709860100.8990436,46615,1118.4000244140625
1709860103.9362273,46635,1119.199951171875
1709860105.3697257,46645,1114.0
1709860109.1220014,46665,1117.0
1709860111.5448365,46680,1115.5999755859375
1709860117.584339,46725,1116.0
1709860122.5616674,46760,1120.4000244140625
1709860126.9548788,46795,1115.4000244140625
1709860130.942968,46825,1120.0
1709860131.5749724,46830,1122.800048828125
1709860135.928563,46860,1112.5999755859375
1709860139.9818912,46885,1116.199951171875
1709860147.9289377,46935,1122.0
1709860155.646592,46985,1112.0
1709860160.378385,47015,1118.0
1709860173.3419392,47090,1120.4000244140625
1709860188.4413598,47190,1120.0
1709860190.517006,47205,1119.5999755859375
1709860191.773175,47215,1122.800048828125
1709860201.0613546,47280,1118.0
1709860207.1402762,47320,1118.4000244140625
1709860211.5939975,47350,1122.4000244140625
1709860213.1094787,47360,1118.0
1709860225.907317,47440,1112.800048828125
1709860226.5674238,47445,1114.800048828125
1709860227.2016504,47450,1118.0
1709860247.8821154,47600,1119.199951171875
1709860260.2950737,47690,1118.5999755859375
1709860267.258333,47735,1117.0
1709860274.0007026,47780,1117.4000244140625
1709860281.2747428,47830,1117.800048828125
1709860284.5407343,47855,1117.199951171875
1709860299.0178835,47965,1115.5999755859375
1709860304.8258705,48005,1118.0
1709860309.2228334,48035,1112.5999755859375
1709860319.313533,48100,1119.5999755859375
1709860343.5389392,48265,1112.5999755859375
1709860354.35879,48340,1120.800048828125
1709860356.644232,48355,1113.5999755859375
1709860357.4235,48360,1114.5999755859375
1709860359.7578242,48375,1119.800048828125
1709860366.5840273,48420,1119.5999755859375
1709860369.6637802,48440,1114.800048828125
1709860372.57953,48460,1116.0
1709860381.1857018,48520,1114.4000244140625
1709860381.915654,48525,1117.0
1709860387.1777725,48560,1117.199951171875
1709860405.931574,48680,1117.5999755859375
1709860407.5262372,48690,1114.5999755859375
1709860419.265988,48765,1118.4000244140625
1709860420.002294,48770,1118.4000244140625
1709860433.8381963,48860,1118.199951171875
1709860446.3520637,48940,1116.5999755859375
1709860448.6281316,48955,1122.0
1709860454.0082543,48990,1111.4000244140625
1709860465.1317742,49065,1112.199951171875
1709860473.899397,49120,1115.4000244140625
1709860483.966059,49185,1116.800048828125
1709860494.4066632,49250,1120.0
1709860507.5600452,49335,1118.800048828125
1709860513.307146,49370,1120.0
1709860527.1060264,49465,1113.5999755859375
1709860527.7520502,49470,1117.5999755859375
1709860532.785965,49505,1119.800048828125
1709860535.2362862,49520,1103.0
1709860543.807287,49580,1116.800048828125
1709860544.521002,49585,1116.4000244140625
1709860558.2367275,49680,1116.5999755859375
1709860566.1374383,49740,1121.4000244140625
1709860566.7870705,49745,1118.4000244140625
1709860567.5998385,49750,1122.0
1709860571.821467,49780,1114.4000244140625
1709860574.522825,49800,1117.800048828125
1709860583.7787921,49865,1118.800048828125
1709860588.0104647,49895,1118.5999755859375
1709860593.5100696,49935,1119.5999755859375
1709860597.686221,49965,1121.199951171875
1709860649.9670444,50315,1115.800048828125
1709860668.8368242,50450,1117.5999755859375
1709860693.2647982,50605,1115.4000244140625
1709860696.4111872,50625,1113.5999755859375
1709860697.1539292,50630,1115.800048828125
1709860706.3810942,50690,1122.0
1709860745.7631648,50945,1120.4000244140625
1709860747.1083128,50955,1116.4000244140625
1709860763.137197,51040,1117.800048828125
1709860771.3471029,51075,1114.0
1709860779.182485,51125,1120.4000244140625
1709860824.1966288,51345,891.5999755859375
1709860827.6597438,51375,1117.0
1709860831.0794735,51400,893.5999755859375
1709860841.9365995,51480,1119.199951171875
1709860846.9475095,51515,1117.199951171875
1709860872.4221773,51680,1113.199951171875
1709860876.992794,51710,1120.800048828125
1709860878.9450586,51725,888.7999877929688
1709860879.6446748,51730,1119.5999755859375
1709860899.4638681,51880,1115.5999755859375
1709860912.6825829,51975,1122.800048828125
1709860919.2676094,52020,889.2000122070312
1709860927.5153372,52075,1117.0
1709860949.4977214,52225,1118.0
1709860953.344438,52255,1121.199951171875
1709860953.9843192,52260,1117.4000244140625
1709860957.685548,52290,885.0
1709860987.6063616,52505,1115.5999755859375
1709861000.022099,52590,1117.4000244140625
1709861016.1845467,52705,1119.5999755859375
1709861022.7184305,52755,1119.4000244140625
1709861026.0408595,52780,1117.5999755859375
1709861029.4023874,52805,1120.4000244140625
1709861037.387361,52865,1118.800048828125
1709861042.380562,52905,1118.0
1709861051.9993632,52980,1114.800048828125
1709861063.55484,53070,1116.4000244140625
1709861065.4414241,53085,1122.0
1709861075.9962797,53165,1114.4000244140625
1709861082.3357313,53215,1114.0
1709861083.5773923,53225,1115.800048828125
1709861129.616941,53535,1123.5999755859375
1709861136.4000826,53585,1117.199951171875
1709861141.4206045,53620,1118.0
1709861144.979316,53645,1117.199951171875
1709861155.8887131,53725,1117.199951171875
1709861161.1849701,53760,1115.4000244140625
1709861161.9286351,53765,1116.4000244140625
1709861170.1464043,53815,1117.4000244140625
1709861171.9011965,53825,1117.800048828125
1709861176.3415878,53855,1117.5999755859375
1709861193.354979,53980,1121.5999755859375
1709861201.9881449,54045,1114.199951171875
1709861209.7987947,54105,1120.4000244140625
1709861224.739174,54210,1115.5999755859375
1709861248.2799604,54375,1118.4000244140625
1709861264.1745265,54485,1120.800048828125
1709861267.1719484,54505,1114.4000244140625
1709861271.960276,54540,1119.199951171875
1709861281.6814837,54610,1118.800048828125
1709861311.5488834,54835,1120.800048828125
1709861317.2720833,54880,1116.5999755859375
1709861325.3679595,54945,1115.0
1709861348.6000152,55110,1115.199951171875
1709861349.4098358,55115,1117.5999755859375
1709861353.2482514,55140,1114.800048828125
1709861358.6959732,55175,1114.4000244140625
1709861359.465036,55180,1114.5999755859375
1709861372.1622257,55270,1118.0
1709861380.1685905,55325,1120.4000244140625
1709861401.540236,55470,1120.0
1709861419.928384,55590,1116.800048828125
1709861424.7261543,55620,1117.5999755859375
1709861425.5136828,55625,1117.0
1709861429.5770893,55655,1120.4000244140625
1709861430.8838158,55665,1118.0
1709861448.2724938,55795,1117.800048828125
1709861456.1761332,55850,1116.800048828125
1709861460.841417,55880,1114.800048828125
1709861473.4298315,55960,1114.800048828125
1709861485.2367198,56040,1118.800048828125
1709861488.0560966,56060,1119.5999755859375
1709861492.1645093,56090,1116.4000244140625
1709861497.5459113,56125,1120.4000244140625
1709861498.2851682,56130,1116.4000244140625
1709861507.2440577,56190,1122.800048828125
1709861520.1441739,56280,1116.800048828125
1709861540.0524771,56420,1118.4000244140625
1709861548.4223492,56475,1114.800048828125
1709861563.9863348,56585,1114.4000244140625
1709861574.154299,56650,1116.4000244140625
1709861575.0141919,56655,1117.5999755859375
1709861581.5336437,56695,1118.199951171875
1709861591.4557714,56755,1118.0
1709861602.1524622,56820,1107.5999755859375
1709861625.1166441,56970,1116.199951171875
1709861632.7549846,57020,1122.0
1709861635.0021336,57035,1118.800048828125
1709861636.569864,57045,1124.800048828125
1709861646.3922007,57110,1119.5999755859375
1709861654.6335945,57165,1117.199951171875
1709861662.3566644,57215,1115.5999755859375
1709861666.0516489,57240,1114.0
1709861667.4903424,57250,1112.5999755859375
1709861672.608316,57285,1114.800048828125
1709861673.4022872,57290,1115.4000244140625
1709861675.789027,57305,1116.5999755859375
1709861677.311243,57315,1119.199951171875
1709861680.264831,57335,1124.4000244140625
1709861695.9016056,57440,1121.5999755859375
1709861697.384078,57450,1120.800048828125
1709861707.413665,57515,1115.800048828125
1709861715.602762,57570,1116.800048828125
1709861724.68836,57630,1118.800048828125
1709861725.4131532,57635,1117.800048828125
1709861743.0274594,57750,1112.4000244140625
1709861747.4897928,57780,1117.5999755859375
1709861758.1254952,57850,1118.0
1709861764.103006,57890,1115.5999755859375
1709861790.344797,58055,1114.5999755859375
1709861816.6215744,58215,1110.5999755859375
1709861851.9442353,58450,1115.5999755859375
1709861855.6533384,58480,1122.0
1709861866.5202699,58565,1118.0
1709861882.9584556,58680,1115.5999755859375
1709861894.0144696,58750,1110.800048828125
1709861898.7770216,58780,1115.199951171875
1709861903.320992,58810,1114.4000244140625
1709861905.5898595,58825,1111.5999755859375
1709861912.3780842,58870,1122.4000244140625
1709861920.130766,58920,1118.5999755859375
1709861921.623821,58930,1119.0
1709861944.1214614,59085,1118.0
1709861945.3892615,59095,1113.199951171875
1709861948.3155997,59115,1116.4000244140625
1709861956.5645888,59180,1119.199951171875
1709861962.4924982,59220,1119.5999755859375
1709861964.4604752,59235,1117.5999755859375
1709861967.0138798,59255,1118.0
1709861978.3655262,59335,1116.4000244140625
1709861985.1001098,59380,1111.199951171875
1709861989.683996,59410,1116.800048828125
1709861993.205851,59435,1118.5999755859375
1709862013.2979972,59590,1118.4000244140625
1709862013.9283805,59595,1120.0
1709862017.3258526,59620,1119.199951171875
1709862028.4910128,59705,1120.0
1709862039.500979,59775,1115.0
1709862040.2684383,59780,1120.4000244140625
1709862050.4583092,59850,888.5999755859375
1709862052.023989,59860,1114.4000244140625
1709862055.888834,59885,1108.4000244140625
1709862070.0304635,59975,1120.800048828125
1709862073.4423158,59995,1117.5999755859375
